Unnamed: 0,title,tags,heading,source,text,bias_rating
11400,"Eric Greitens 'RINO Hunting' Ad: Call for Violence, or Harmless Metaphor?","['Elections', '2022 Elections', 'Eric Greitens', 'Politics', 'Extremism', 'Polarization', 'Censorship', 'Free Speech', 'Violence In America']",These bad candidates threaten Republican Senate success,Washington Examiner,"A serious threat could hurt the Republican Party's chances of gaining more Senate seats this November. It's called bad candidates.
The Republican Party is in a favorable position. It's a midterm election, and Democratic President Joe Biden has a horrible (39.5%) approval rating, according to FiveThirtyEight. Also, the Senate is split 50-50.
In theory, Republicans should have no problem winning back the Senate, netting three or four seats. However, that probably won't happen.
The party may end up nominating several bad candidates, some of whom may cost it winnable seats.
Former Missouri Gov. Eric...",right
11440,Perspectives: Filling Ruth Bader Ginsburg's Supreme Court Seat,"['Supreme Court', 'Ruth Bader Ginsburg', 'Elections', '2020 Election']",Supreme Court Seat Gives Democrats and GOP a Way to Energize Supporters,Wall Street Journal (News),"Republicans and Democrats are trying to use the coming fight to fill Justice Ruth Bader Ginsburg’s Supreme Court seat to motivate their bases, with each side arguing that it would be catastrophic to let the other party pick her replacement.
Democratic presidential nominee Joe Biden’s campaign highlighted the statement of Senate Majority Leader Mitch McConnell (R., Ky.), after the court announced that the liberal justice died at her Washington home on Friday, that the Senate would vote on any replacement nominated by President Trump.
In a fundraising email Saturday, Democratic...",center
11441,Perspectives: Filling Ruth Bader Ginsburg's Supreme Court Seat,"['Supreme Court', 'Ruth Bader Ginsburg', 'Elections', '2020 Election']","Trump says Supreme Court pick will ‘most likely’ be a woman, announcement could come ‘next week’",Fox News (Online News),"President Trump said his nominee to replace Justice Ruth Bader Ginsburg would be a woman.
""It will be a woman. A very talented, very brilliant woman."" Trump said. ""I think it should be a woman. I actually like women much more than I like men.""
The commander-in-chief opened his rally in Fayetteville, N.C., by paying tribute to the late justice, saying ""you may disagree with her, but she was a tremendous inspiration to a number of people, I say all Americans.""
Trump told reporters before boarding Air Force One to...",right
11442,Perspectives: Filling Ruth Bader Ginsburg's Supreme Court Seat,"['Supreme Court', 'Ruth Bader Ginsburg', 'Elections', '2020 Election']",'Nothing is off the table': Supreme Court fight could reshape the Senate,Politico,"The Senate is moving toward a historic showdown that may reverberate for years to come.
The looming battle over President Donald Trump’s upcoming Supreme Court nominee to replace the late Justice Ruth Bader Ginsburg is already turning into an ugly partisan brawl, with Senate Democrats warning they’ll retaliate if they win control of the chamber and White House on Nov. 3.",left
11455,Candidates Fundraise Billions Ahead of Heated Midterm Elections,"['Campaign Finance', '2022 Elections', 'Midterm Elections', 'PAC', 'Campaign Ads', 'Campaign Contributions']","Campaigns have spent over $6 billion this year in nonpresidential ads, surpassing 2020",Washington Examiner,"Campaigns have spent a record $6 billion in nonpresidential advertising this year, surpassing the high figure spent in 2020.
The campaigns have already spent close to $6.2 billion, compared to $5.95 billion in 2020 and $3.96 billion in 2018, recent data taken from nonpartisan ad tracker AdImpact showed.
AdImpact also found that $534 million has been spent on gubernatorial general races alone, with Democratic candidates spending more than independents and Republicans. Republicans have spent a coordinated $35 million, compared to Democrats' $6 million.",right
11456,Candidates Fundraise Billions Ahead of Heated Midterm Elections,"['Campaign Finance', '2022 Elections', 'Midterm Elections', 'PAC', 'Campaign Ads', 'Campaign Contributions']",What is a PAC? The major engines behind election fundraising and spending explained.,USA TODAY,"As candidates enter the final weeks of what has been a fierce campaign season ahead of the 2022 midterm elections, there's no shortage of talk about who has raised the most money and what they're doing with it. 
Fundraising forms a vital part of both parties' battle to win seats in the House and the Senate. It determines how many ads a campaign can afford to produce and run, how many staffers they can afford to employ, and how aggressive they can be with mailing and canvasing efforts. 
Much of the money in politics...",left
11457,Candidates Fundraise Billions Ahead of Heated Midterm Elections,"['Campaign Finance', '2022 Elections', 'Midterm Elections', 'PAC', 'Campaign Ads', 'Campaign Contributions']",State-level midterm election fundraising on track to exceed $7 billion,OpenSecrets.org,"State candidates, party committees and ballot measure committees for 2021 and 2022 elections are projected to raise more than $7 billion, a new OpenSecrets analysis of state-level campaign finance disclosures projects. 
Although more difficult to predict, expenditures by those same three groups could approach $7 billion, likely surpassing the estimated 2018 midterm spending record of $6.6 billion, adjusted for inflation. 
“As with federal races, money flowing into state elections has skyrocketed in recent years — and 2022 ups the ante again. With so many governors up for election this year,...",center
11470,Trump 9/11 Remarks,"['Presidential Elections', 'Elections']",Donald Trump is destroying Jeb Bush: Why his 9/11 gambit could be the last straw,Salon,"It took a while, but the Republican race has finally gotten down and dirty as you knew it must. Aside from the very real frustration of dealing with fools, clowns and oddballs dominating the large pack of candidates, at some point someone was going to have to go mano a mano with Donald Trump. Looks like first up is Jeb Bush.",left
11471,Trump 9/11 Remarks,"['Presidential Elections', 'Elections']",Donald Trump on Bush 9/11 remarks: 'I'm not blaming anybody',CNN (Online News),Donald Trump on Monday stood by his comments that former President George W. Bush did not keep the country safe since he was president during the 9/11 terrorist attacks.,left
11472,Trump 9/11 Remarks,"['Presidential Elections', 'Elections']","Trump suggests he might have prevented 9/11 attacks, extending feud with Bush",Fox News (Online News),Republican presidential frontrunner Donald Trump suggested Sunday that he could have prevented the 9/11 attacks had he been president in 2001 -- escalating his feud with primary rival Jeb Bush about the fatal terror strikes.,right
11479,Gearing up for DNC,"['Presidential Elections', 'Elections']",Obama embarking on march to party convention,Washington Times,"Both campaigns were crisscrossing the country as the race entered September, each day adding to the sense of urgency in a presidential contest that has remained tight since Romney sewed up the nomination in April. Both campaigns recognize that undecided elements of the electorate, including those in about eight key states, will begin to fully assess their options through the conventions and the upcoming debates in the weeks ahead.",right
11480,Gearing up for DNC,"['Presidential Elections', 'Elections']",Republicans Gear Up To Thwart An Obama North Carolina Two-Peat,NPR (Online News),"Blindsided is what North Carolina Republicans felt four years ago when President Obama won the state, though by the slightest of margins Ã¢â‚¬â€ a mere 14,177 votes out of 4.3 million cast.",left
11481,Gearing up for DNC,"['Presidential Elections', 'Elections']",A More Worried Obama Battles to Win Second Term,Wall Street Journal (News),"As Mr. Obama heads to the Democratic National Convention next week, the biggest change from his campaign four years ago is reflected in that complaint. The president is having to work more relentlessly to stay in the White House than he ...",center
11488,Trump Faces Cash Crunch,"['Presidential Elections', 'Elections']","Trump entered June with just $1.3 million in the bank, while Clinton sat on $42 million war chest",Washington Post,"Presumptive Republican nominee Donald Trump loaned his campaign $2.2 million in May and collected $3.1 million in donations, ending the month with less than $1.3 million in the bank, according to new campaign finance filings.",left
11489,Trump Faces Cash Crunch,"['Presidential Elections', 'Elections']",Trump's $1.3 million cash crunch,The Hill,"Donald Trump's campaign finished May with just $1.3 million in the bank, a strikingly low figure for a presumptive presidential nominee.
Trump raised just $3.1 million for his campaign in May, compared to the $26.4 million raised by presumptive Democratic nominee Hillary Clinton.",center
11490,Trump Faces Cash Crunch,"['Presidential Elections', 'Elections']",Clinton Buries Trump in Cash Following Dismal Fundraising Month For His Campaign,The Blaze,"Donald Trump faces an extraordinarily steep uphill climb, entering the month with several million dollars less than rival Hillary Clinton.",right
11491,Trump Criticizes Democratic Agenda in CPAC Speech,"['2024 Election', 'Capitol Chaos', 'Conservatives', 'CPAC', 'Democratic Agenda', 'Donald Trump', 'GOP', 'Gretchen Whitmer', 'Ron DeSantis']",Trump Targets Democrat Policies in CPAC Speech,The Epoch Times,"Former President Donald Trump told conservatives gathered in Texas that senators Joe Manchin (D-W.Va.) and Kyrsten Sinema (D-Ariz.) will pay the ultimate political price for backing a $739 billion bill investing heavily in green energy.
Trump made the remarks during a speech to an audience of some 5,000 attendees as the final speaker at the Conservative Political Action Conference (CPAC) in Dallas on Saturday.
In a straw poll, conservatives gave Trump a 99 percent job-approval rating, and 69 percent said they would support him as their Republican presidential nominee for 2024. Florida’s Ron DeSantis...",right
11492,Trump Criticizes Democratic Agenda in CPAC Speech,"['2024 Election', 'Capitol Chaos', 'Conservatives', 'CPAC', 'Democratic Agenda', 'Donald Trump', 'GOP', 'Gretchen Whitmer', 'Ron DeSantis']",Trump outlines preferred policies if GOP retakes Congress in CPAC speech,The Hill,"Former President Trump outlined steps for Republicans to take if they win back control of Congress in November during his speech Saturday at the Conservative Political Action Conference. 
Trump said the midterms need to be a “national referendum” on President Biden and Democratic control of Congress, and Republicans must ensure Democrats are dealt a “crippling” defeat. His speech at the convention in Dallas, Texas, concluded its third day. 
Trump pointed to candidates he backed in primaries like Tudor Dixon, the Republican nominee for governor of Michigan, and Kari Lake, who won the GOP...",center
11493,Trump Criticizes Democratic Agenda in CPAC Speech,"['2024 Election', 'Capitol Chaos', 'Conservatives', 'CPAC', 'Democratic Agenda', 'Donald Trump', 'GOP', 'Gretchen Whitmer', 'Ron DeSantis']","Trump baselessly claims that Jan. 6 instigators and Gretchen Whitmer kidnap plot were 'fake' in CPAC speech, video shows",Insider,"Donald Trump said Capitol riot instigators and the plot to kidnap Michigan Gov. Gretchen Whitmer were ""fake"" in a speech at the Conservative Political Action Conference in Dallas, Texas, on Saturday.
The former president made the comments after talking about the January 6 Congressional hearings, which he called a ""one-sided witch hunt."" 
""As another example, the sting they did involving Gretchen Whitmer was fake. Just like those who instigated January 6. It was a fake deal. Fake. It was a fake deal,"" Trump said.
""Gretchen Whitmer was in less danger...",left
11494,Cory Booker Announces 2020 Bid for President,"['Election: Presidential', 'Cory Booker', 'Presidential Elections', 'Elections']",Cory Booker Launched His Presidential Campaign in the Most Cory Booker Way Possible,The Atlantic,"The senator received prayers from the congregation at his Baptist church in a small service in Newark on Thursday night. Twelve hours later, he told the world.",left
11495,Cory Booker Announces 2020 Bid for President,"['Election: Presidential', 'Cory Booker', 'Presidential Elections', 'Elections']",Senator Cory Booker launches bid for 2020 presidential nomination,Reuters,"U.S. Senator Cory Booker, who gained national prominence in the fight over Supreme Court Justice Brett Kavanaugh, announced on Friday that he would seek the Democratic Party’s nomination",center
11496,Cory Booker Announces 2020 Bid for President,"['Election: Presidential', 'Cory Booker', 'Presidential Elections', 'Elections']","If Cory Booker Wants to Win, He’ll Need to Play Partisan",National Review,"Making the click-through worthwhile: Everything you need to know about newly announced Cory Booker that his fan base won’t tell you, some good news on the job-creation front even with",right
11503,Biden Announces Members of COVID-19 Advisory Board,"['Joe Biden', 'Coronavirus', 'Presidential Transition', 'Rick Bright']",Joe Biden and Kamala Harris Announce Their COVID-19 Advisory Board,Time Magazine,"On Nov. 9, the Biden-Harris transition team announced the members of its COVID-19 advisory board, and met with them for several hours in a virtual conference before President-elect Joe Biden made remarks stressing the importance of mask wearing as a continued “weapon” in the fight against COVID-19.
“As we work toward a safe and effective vaccine, the single most effective way to stop the spread of COVID-19: wear a mask,” Biden said, as he held up his own mask. “The head of the CDC [Centers for Disease Control] warned this...",left
11504,Biden Announces Members of COVID-19 Advisory Board,"['Joe Biden', 'Coronavirus', 'Presidential Transition', 'Rick Bright']",Biden unveils COVID-19 task force,The Hill,"President-elect Joe Biden on Monday named a number of health experts who will serve on his coronavirus task force.
The experts include Rick Bright, the former director of the Biomedical Advanced Research and Development Authority who said he was forced out his position earlier this year after opposing promoting unproven treatments.
Bioethicist and oncologist Zeke Emanuel, who served as former adviser to the Obama administration on the Affordable Care Act and is brother of former White House chief of staff Rahm Emanuel, and Atul Gawande, a surgeon who served as...",center
11505,Biden Announces Members of COVID-19 Advisory Board,"['Joe Biden', 'Coronavirus', 'Presidential Transition', 'Rick Bright']",Biden names Trump whistleblower to counter-coronavirus task force in first move as apparent president-elect,Washington Examiner,"Presumptive President-elect Joe Biden has positioned himself to take over the country's coronavirus response, naming a 13-person task force despite President Trump mounting a raft of legal challenges to last week's election.
Biden announced Monday that his transition COVID-19 advisory board would be led by three co-chairs, Dr. David Kessler, Dr. Vivek Murthy, and Dr. Marcella Nunez-Smith. The trio would be joined by Dr. Beth Cameron and Dr. Rebecca Katz as advisers, as well as Dr. Rick Bright.",right
11509,Democrats Retain US House Seat in New Mexico,"['Elections', 'Special Election', 'New Mexico', 'Melanie Stansbury']",Democrat Stansbury Keeps New Mexico U.S. House Seat In Party's Hands,NPR (Online News),"New Mexico Democrats kept control of the U.S. House seat left vacant by Interior Secretary Deb Haaland, in one of the party's earliest tests of its messaging during the administration of President Biden.
Melanie Stansbury has defeated Republican opponent Mark Moores, according to a race call from The Associated Press.
The victory was expected. Polls showed Stansbury with a comfortable lead, and Biden won the district by 23 percentage points last year.
But the expectations were not an indication to Democrats to take their foot off the gas in the...",left
11510,Democrats Retain US House Seat in New Mexico,"['Elections', 'Special Election', 'New Mexico', 'Melanie Stansbury']",Democrat Melanie Stansbury wins US House race in New Mexico,Fox News (Online News),"Democrat Melanie Stansbury won election to Congress for New Mexico on Tuesday with a campaign closely tied to initiatives of the Biden administration.
Stansbury prevailed in an open, four-way race to fill a vacant seat previously held by Interior Secretary Deb Haaland.
Stansbury closely tethered her bid for Congress to proposed and enacted Democratic legislation on pandemic relief, infrastructure spending and interventions to slow climate change. Her victory shores up the Democratic majority in Congress ahead of 2022 midterm elections.
She strode on stage in Albuquerque with both arms raised high, in celebration...",right
11511,Democrats Retain US House Seat in New Mexico,"['Elections', 'Special Election', 'New Mexico', 'Melanie Stansbury']",Dems notch easy win in New Mexico special election,Politico,"Democrat Melanie Stansbury claimed a resounding victory Tuesday night in a contested special election for Congress in New Mexico, easing her party’s fears of a closer result that could have portended a brutal midterm next year.
Stansbury, a state representative, led Republican Mark Moores, 63 percent to 33 percent, when The Associated Press called the race in her favor, a little more than an hour after polls closed. While that margin was likely to narrow somewhat as additional votes were tallied, Democrats hailed her comfortable win as a sign that their base enthusiasm has...",left
11554,GA Election Heads to Runoff,['Elections'],"Georgia congressional race: Democrat Ossoff, Republican Handel will go to run-off",Fox News (Online News),"A special election in Georgia’s Sixth Congressional District failed to produce an outright winner Tuesday, forcing a June 20 runoff between upstart Democrat Jon Ossoff and former Georgia Secretary of State Karen Handel.",right
11555,GA Election Heads to Runoff,['Elections'],"Jon Ossoff, a Democrat, Narrowly Misses Outright Win in Georgia House Race",New York Times (News),"ROSWELL, Ga. — Jon Ossoff, a Democrat making his first bid for elective office, narrowly missed winning a heavily conservative House district in Georgia outright on Wednesday, according to The Associated Press. It threw a scare into Republicans in a special congressional election that was seen as an early referendum on President Trump.",left
11556,GA Election Heads to Runoff,['Elections'],Democrat Jon Ossoff Advances To Runoff For Tom Price's Georgia House Seat,Forbes,"Democrat Jon Ossoff blew away his Republican opposition in a special election Tuesday, but fell just short of 50% of the vote needed to avoid a runoff to represent Georgia’s 6th Congressional District in the U.S. House of Representatives.",center
11557,Trump Vetoes Defense Spending Bill,"['US Military', 'Donald Trump', 'Defense', 'Defense Bill', 'US Congress', 'US Senate', 'Defense And Security']",Trump Vetoes Defense-Spending Bill: ‘A Gift to China and Russia’,The Epoch Times,"President Donald Trump has vetoed the National Defense Authorization Act (NDAA) because it fails to remove Section 230—the liability shield that protects social media companies, among other reasons.
“Unfortunately, the Act fails to include critical national security measures, includes provisions that fail to respect our veterans and our military’s history, and contradicts efforts by my Administration to put America first in our national security and foreign policy actions,” he said in a Dec. 23 statement. “It is a ‘gift’ to China and Russia.”
The NDAA, the president said, fails to...",right
11558,Trump Vetoes Defense Spending Bill,"['US Military', 'Donald Trump', 'Defense', 'Defense Bill', 'US Congress', 'US Senate', 'Defense And Security']",Trump vetoes $740 billion defense legislation,CBS News (Online),"President Trump vetoed the defense spending bill Wednesday, after previously tweeting threats to do just that. Wednesday marked the deadline to veto the National Defense Authorization Act before it became law.
The president left the White House for his Christmas getaway at Mar-a-Lago on Wednesday afternoon.
Mr. Trump, who insists he is one of the most pro-military presidents in history, pledged to veto the legislation when it did not include the nixing of Section 230, a provision protecting internet companies from being liable for what third parties post...",left
11559,Trump Vetoes Defense Spending Bill,"['US Military', 'Donald Trump', 'Defense', 'Defense Bill', 'US Congress', 'US Senate', 'Defense And Security']",Trump Vetoes Broadly Supported Defense Bill As He Battles Congress On Multiple Fronts,Forbes,"President Donald Trump on Wednesday followed through on his threat to veto the annual defense spending bill, which was passed by Congress with broad bipartisan support, as he clashes with lawmakers – and Senate GOP leadership in particular – on a stimulus bill and the election. The National Defense Authorization Act passed both chambers of Congress by wide margins (335-78 in the House, 84-13 in the Senate). In his veto letter, Trump railed against lawmakers’ refusal to accede to his demands to attach a measure to the NDAA repealing Section...",center
11569,Florida Governor Asks For Investigation of Senate Race Vote Count,['Elections'],"Rick Scott Claims Fraud, Seeks Florida Law Enforcement Probe Of Election Officials",HuffPost,The Republican governor is facing a likely recount as his lead in a U.S. Senate race against incumbent Bill Nelson shrinks.,left
11570,Florida Governor Asks For Investigation of Senate Race Vote Count,['Elections'],Florida Governor asks for vote count investigation,USA TODAY,"Florida Governor and Senate candidate Rick Scott says he is asking the Florida Department of Law Enforcement to investigate elections offices in Palm Beach and Broward counties, questioning whether they were trying to inflate the Democratic vote.",left
11571,Florida Governor Asks For Investigation of Senate Race Vote Count,['Elections'],"They're Not Stealing It: Rick Scott, NRSC Sue Democratic Counties For Vote Count Irregularities In Florida Senate Race",Townhall,"The Florida Senate race is rapidly becoming a clown show. It’s been over two days and Broward County, the largest Democratic bastion in the state, is still counting ballots. Counties slammed by Hurricane Michael last month have all tallied their votes. Broward seems unable to do so, or say how many are left outstanding. Broward Elections Supervisor Brenda Snipes seems to struggle answering basic questions about this process, even ones required by law.",right
11575,2016 GOP Money Report,"['Campaign Finance', 'Elections']",Examining the 2016 GOP Candidates’ Use of Tax Dollars for Private Companies,The Blaze,"When Sen. Ted Cruz (R-Texas) recently blasted his own party leader on including the renewal of the Export-Import Bank in a highway funding package, he thrust “crony capitalism” to the front of the national agenda.
Cruz is at odds with some of his competitors in the Republican presidential field about the bank and on other examples of tax dollars going to private companies. But even Cruz, who is among the most fiscally conservative candidates in the field, doesn’t have a flawless record among governors, senators and former office holders seeking...",right
11576,2016 GOP Money Report,"['Campaign Finance', 'Elections']",Elite conservative moneymen remain on sidelines in 2016 race,CNN (Online News),"The nation's most elite conservative donors are just as split as Republican voters are about who to support for president -- and it's keeping many of the leading moneymen on the sidelines of the campaign as it barrels through the summer of 2015.
Only a quarter of the top conservative donors in 2012 and 2014 have decided to exclusively support one White Hous",left
11577,2016 GOP Money Report,"['Campaign Finance', 'Elections']",Million-dollar donors pump huge sums into 2016 White House race,Washington Post,"More than 50 individuals and entities have shelled out at least $1 million apiece to big-money groups backing presidential candidates — with close to half of the big donors giving to a super PAC aligned with former Florida governor Jeb Bush.
With 15 months to go before Election Day, donors have already contributed $272.5 millio",left
11590,Senate Approves $40 Billion for Ukraine Aid,"['Politics', 'Ukraine War', 'Bipartisan', 'US Senate', 'Foreign Policy', 'World', 'Chuck Schumer', 'Mitch McConnell', 'Joe Biden', 'Rand Paul', 'Defense And Security', 'Economy And Jobs']",Senate ships $40B Ukraine aid bill to Biden for signature,Associated Press Fact Check,"The Senate whisked a $40 billion package of military, economic and food aid for Ukraine and U.S. allies to final congressional approval Thursday, putting a bipartisan stamp on America’s biggest commitment yet to turning Russia’s invasion into a painful quagmire for Moscow.
The legislation, approved 86-11, was backed by every voting Democrat and most Republicans. While many issues under President Joe Biden have collapsed under party-line gridlock, Thursday’s lopsided vote signaled that both parties were largely unified about sending Ukraine the materiel it needs to fend off Russian President Vladimir Putin’s more numerous forces.
“I...",left
11591,Senate Approves $40 Billion for Ukraine Aid,"['Politics', 'Ukraine War', 'Bipartisan', 'US Senate', 'Foreign Policy', 'World', 'Chuck Schumer', 'Mitch McConnell', 'Joe Biden', 'Rand Paul', 'Defense And Security', 'Economy And Jobs']","Ukraine funding bill: These 11 Republican senators split from party leadership, opposed $40 billion in aid",Fox News (Online News),"In a split with party leaders, 11 Senate Republicans Thursday voted against a bill to send $40 billion in military aid to Ukraine as Russia's invasion of the nation nears its fourth month. 
Despite some GOP opposition, the bill passed by a final tally of 86-11, with the support of leadership from both parties and a significant majority of Republican senators. It will now go to President Biden's desk. 
Sen. Rand Paul, R-Ky., led the opposition to the bill, demanding an inspector general be appointed to oversee the spending. The U.S. total financial commitment to...",right
11592,Senate Approves $40 Billion for Ukraine Aid,"['Politics', 'Ukraine War', 'Bipartisan', 'US Senate', 'Foreign Policy', 'World', 'Chuck Schumer', 'Mitch McConnell', 'Joe Biden', 'Rand Paul', 'Defense And Security', 'Economy And Jobs']",Senate passes $40 billion Ukraine aid package,The Hill,"The Senate voted 86-11 Thursday to approve a $40 billion Ukraine aid package that would replenish U.S. stockpiles of weapons transferred to Ukraine and provide billions of dollars to help the Ukrainian government continue operating and for humanitarian assistance.  
President Biden is expected to sign the legislation, which exceeds his $33 billion request to Congress, immediately. The House passed the legislation overwhelmingly earlier this month in a 368-57 vote. ",center
11596,Trump Tweets About Potential Protesters Ahead of Saturday Tulsa Rally,"['Violence In America', 'Donald Trump', '2020 Election', 'Campaign Rhetoric', 'Elections']",Trump threatens protesters ahead of Tulsa rally,ABC News (Online),"President Donald Trump on Friday, gearing up for his first campaign rally in months in Tulsa, Oklahoma, on Saturday, threatened any protesters who show up outside or try to disrupt the event, saying “it will be a much different scene” than how they've been dealt with in ""New York, Seattle, or Minneapolis.""
""Any protesters, anarchists, agitators, looters or lowlifes who are going to Oklahoma please understand, you will not be treated like you have been in New York, Seattle, or Minneapolis. It will be a much different scene!"" Trump tweeted...",left
11597,Trump Tweets About Potential Protesters Ahead of Saturday Tulsa Rally,"['Violence In America', 'Donald Trump', '2020 Election', 'Campaign Rhetoric', 'Elections']","Trump appears to threaten protesters with harsh policing ahead of his controversial rally in Tulsa, Oklahoma",Insider,"President Trump has tweeted to protesters and ""lowlifes"" ahead of hia Saturday rally in Tulsa, Oklahoma, promising ""a much different scene"" to other hotspots of protest like New York, Seattle or Minneapolis.
""Any protesters, anarchists, agitators, looters or lowlifes who are going to Oklahoma please understand, you will not be treated like you have been in New York, Seattle, or Minneapolis. It will be a much different scene!"" he wrote.",left
11598,Trump Tweets About Potential Protesters Ahead of Saturday Tulsa Rally,"['Violence In America', 'Donald Trump', '2020 Election', 'Campaign Rhetoric', 'Elections']","Trump warns protesters, anarchists and 'lowlifes' ahead of Okla. rally",Washington Times,"President Trump signaled Friday that protesters and “anarchists” will have a tougher time in deep-red Oklahoma this weekend than they did in Democratic-run cities across the country, lobbing a preemptive strike at people who stir things up in Tulsa ahead of his comeback rally on Saturday night.
Mr. Trump’s tweet did not attempt to differentiate between protesters upset about racial injustice and those who’ve damaged property or occupied parts of cities in the wake of George Floyd’s death in the custody of Minneapolis police.",right
11617,Huckabee Is In,"['Presidential Elections', 'Elections']",Can Huckabee Overcome The 'New Car Smell' Of Other Candidates?,NPR (Online News),"Meet Mike Huckabee, former Arkansas governor. Forget about Mike Huckabee, Fox News host.
That's the message the GOP presidential hopeful is already conveying as he makes another bid for the presidency.
""We need the kind of change that really could get America from Hope to higher ground,"" he said, officially launching his campaign Tuesday in Hope, Ark.
To recapture the magic th",left
11618,Huckabee Is In,"['Presidential Elections', 'Elections']",Mike Huckabee and the Continuing Influence of Evangelicals,New York Times (News),"The religious right remains the largest voting bloc in the Republican Party, and that gives Mike Huckabee, the former Arkansas governor, the potential to play a big role in the presidential nominating contest.
But Mr. Huckabee, who was set to announce his presidential bid Tuesday morning, will have a harder time winning Iowa than he did in 2008, when religious conservatives had serious reservations about the two main candidates, John McCain and Mitt Romney.
This year’s conservative favorites do not have Mr. Romney’s vulnerabilities among evangelicals, like Mormonism or past...",left
11619,Huckabee Is In,"['Presidential Elections', 'Elections']","Huckabee's Running: Vows Support for Israel, Help for Middle Class",Newsmax (News),"The other man from Hope is running for president again.
Declaring Tuesday that he can bring ""the kind of change that truly can get America from hope to higher ground,"" former Arkansas Gov. Mike Huckabee declared his Republican candidacy in the hometown he shares with former President Bill Clinton.
Roots in Hope are about all he shares with the Democrat, and in his nascent campaign, he's pitching himself as the best Republican to take on Bill's wife, Hillary Rodham Clinton, the dominant Democrat in the 2016 race.
""It would be...",right
11656,Green New Deal Dies in Senate,"['Economy', 'Environment', 'Green New Deal', 'Alexandria Ocasio-Cortez', 'Senate', 'Senate Democrats', 'Senate Republicans']",Green New Deal dies in Senate and Democrats helped kill it,USA TODAY,"WASHINGTON – The Green New Deal, Democrats' aspirational proposal to confront climate change and address social justice, died Tuesday in the Senate.
And Democrats helped slay it.
No senator voted for it; 57 (including all Republicans and a handful of Democrats) voted against it; and the remaining 43 (all Democrats) voted ""present"" as a protest.
The vote was on a procedural matter to continue debate on the bill crafted by liberal firebrand Rep. Alexandria Ocasio-Cortez. At least 60 votes were needed to keep the bill moving, meaning the legislation is...",left
11657,Green New Deal Dies in Senate,"['Economy', 'Environment', 'Green New Deal', 'Alexandria Ocasio-Cortez', 'Senate', 'Senate Democrats', 'Senate Republicans']",Senate rejects Ocasio-Cortez’s Green New Deal in 57-0 vote blasted as a ‘sham’ by Dems,New York Post (News),"The Green New Deal failed to pass a procedural vote in the Senate Tuesday, with Democrats slamming the GOP motion as a “sham” and with two exceptions voting “present” in protest.
Senate Majority Leader Mitch McConnell put the ambitious plan to create jobs and improve the environment to a vote to force Democrats to take a public stand on the measure and try to divide the party’s moderates and progressives.
The final vote was 57 against and no one for the plan, with 43 Democrats voting present.
Red State Democratic...",right
11658,Green New Deal Dies in Senate,"['Economy', 'Environment', 'Green New Deal', 'Alexandria Ocasio-Cortez', 'Senate', 'Senate Democrats', 'Senate Republicans']",Senators block progressive Green New Deal proposal,ABC News (Online),"The Senate on Tuesday voted down a procedural measure to advance the Green New Deal, a wide-reaching proposal that would address climate change.
The final tally was 0-57.
Forty-three Democrats voted ""present"" in protest of the measure, even though many of them have said that they support the framework of the resolution. Democratic Sens. Joe Manchin of West Virginia, Angus King of Maine, Kyrsten Sinema of Arizona and Doug Jones of Alabama voted no with the Republicans.
Ahead of the vote, Senate Democrats blasted the vote as a “sham.” Democratic...",left
11662,Hawaii Primary Upsets,['Elections'],Hawaii's governor ousted in stunning primary loss,Townhall,"A 40-year political career came to a close after Hawaii Gov. Neil Abercrombie lost his bid for a second term in a stunning primary-election defeat by a fellow Democrat and state senator who defied party leadership to challenge the incumbent. A second intraparty fight for U.S. Senate was too close to call.
State Sen. David Ige, once seen as an underdog, cruised to a decisive 35 percentage point win in Saturday's primary after being dramatically outspent by Abercrombie, who also had high-profile endorsements including President Barack Obama. Ige said his...",right
11663,Hawaii Primary Upsets,['Elections'],"Hawaii primary: Abercrombie ousted, Schatz slightly ahead",Politico,"The hard-fought Democratic Senate primary in Hawaii was too close to call early Sunday morning, with the incumbent clinging to a slight lead and residents in a pair of storm-ravaged precincts yet to cast their ballots.
With all but two of the state’s 247 precincts reporting, Sen. Brian Schatz had a 1,786-vote advantage over Rep. Colleen Hanabusa, 49.4 percent to 48.6 percent, according to The Associated Press.",left
11664,Hawaii Primary Upsets,['Elections'],"In Surprising Defeat, Hawaii Governor Loses Primary",New York Times (News),"After nearly four decades in elected office in Hawaii, Gov. Neil Abercrombie was dealt a stunning defeat in his bid for re-election over the weekend, becoming the first incumbent governor in the state’s history to lose in his party’s primary.
Mr. Abercrombie, a Democrat, was defeated Saturday by David Ige, who began the campaign as a little-known state senator but capitalized on the governor’s sinking popularity to win the nomination.
The race will almost certainly mark the end of Mr. Abercrombie’s long political career. At age 76, he collected only...",left
11671,Scott Walker Leaves the Race,"['Presidential Elections', 'Elections']",What Walker's Departure Means for GOP Field,CBN,"Wisconsin Gov. Scott Walker, a once rising star of the GOP presidential pack, has dropped out of the race. Now the field is scrambling to re-align.",right
11672,Scott Walker Leaves the Race,"['Presidential Elections', 'Elections']",Why Scott Walker's supernova campaign burned out,Christian Science Monitor,"By the time Scott Walker dropped out of the 2016 presidential race Monday, few in the political world were surprised.",center
